customer_id,city,gender,loyalty_tier,age,recency,frequency,monetary,avg_order_value,total_quantity,total_order,cancel_count,cancel_rate,avg_discount,avg_shipping_cost,cluster,cluster_label
CUST-012534,Bandung,Male,Bronze,32,28,2,598700.0,299350.0,3,4,0,0.0,16.25,10500.0,2,Low Engagement Customer
CUST-012535,Makassar,Male,Silver,26,273,4,1206000.0,301500.0,5,4,0,0.0,17.5,12000.0,2,Low Engagement Customer
CUST-012536,Depok,Female,Bronze,23,84,4,676100.0,169025.0,5,4,0,0.0,12.5,13500.0,2,Low Engagement Customer
CUST-012537,Jakarta,Female,Gold,33,19,36,15084400.0,419011.0,47,45,2,0.0444,9.56,13200.0,0,High Value Customer
CUST-012538,Jakarta,Female,Bronze,43,81,6,4357800.0,726300.0,7,9,1,0.1111,5.56,14556.0,2,Low Engagement Customer
CUST-012539,Jakarta,Male,Bronze,29,352,4,2129600.0,532400.0,4,4,0,0.0,16.25,11250.0,2,Low Engagement Customer
CUST-012540,Bogor,Male,Silver,25,116,7,2999000.0,428429.0,8,9,1,0.1111,9.44,13000.0,2,Low Engagement Customer
CUST-012541,Yogyakarta,Male,Bronze,29,83,3,1872500.0,624167.0,3,4,0,0.0,5.0,10000.0,2,Low Engagement Customer
CUST-012542,Makassar,Male,Bronze,26,205,2,164900.0,82450.0,3,4,1,0.25,16.25,9000.0,1,At Risk Customer
CUST-012543,Bandung,Female,Bronze,25,365,3,442500.0,147500.0,3,4,0,0.0,16.25,15250.0,2,Low Engagement Customer
CUST-012544,Surabaya,Male,Bronze,19,601,2,205500.0,102750.0,4,4,2,0.5,6.25,11250.0,1,At Risk Customer
CUST-012545,Semarang,Male,Bronze,29,1,22,6173600.0,280618.0,29,27,3,0.1111,9.44,13481.0,2,Low Engagement Customer
CUST-012546,Depok,Male,Platinum,34,30,18,11795600.0,655311.0,27,27,4,0.1481,7.96,13111.0,2,Low Engagement Customer
CUST-012547,Palembang,Female,Bronze,22,61,4,998900.0,249725.0,6,4,0,0.0,6.25,16750.0,2,Low Engagement Customer
CUST-012548,Jakarta,Female,Silver,24,52,4,401100.0,100275.0,6,4,0,0.0,10.0,6000.0,2,Low Engagement Customer
CUST-012549,Depok,Female,Bronze,23,110,1,860600.0,860600.0,4,4,2,0.5,10.0,14500.0,1,At Risk Customer
CUST-012550,Yogyakarta,Female,Gold,19,215,3,1403000.0,467667.0,3,4,1,0.25,0.0,12250.0,1,At Risk Customer
CUST-012551,Jakarta,Female,Bronze,23,316,4,609000.0,152250.0,4,4,0,0.0,7.5,14500.0,2,Low Engagement Customer
CUST-012552,Tangerang,Male,Silver,30,262,4,1306400.0,326600.0,5,4,0,0.0,6.25,14250.0,2,Low Engagement Customer
CUST-012553,Bekasi,Male,Silver,19,23,16,9190200.0,574388.0,21,18,1,0.0556,8.89,12444.0,2,Low Engagement Customer
CUST-012554,Surabaya,Female,Silver,30,110,6,3647900.0,607983.0,8,9,2,0.2222,14.44,11111.0,1,At Risk Customer
CUST-012555,Depok,Female,Silver,25,115,4,747000.0,186750.0,4,4,0,0.0,8.75,12000.0,2,Low Engagement Customer
CUST-012556,Jakarta,Female,Silver,23,178,17,7619100.0,448182.0,29,22,5,0.2273,11.14,11636.0,1,At Risk Customer
CUST-012557,Palembang,Female,Bronze,35,151,3,396500.0,132167.0,3,4,1,0.25,13.75,11750.0,1,At Risk Customer
CUST-012558,Medan,Female,Bronze,26,23,3,815800.0,271933.0,4,4,1,0.25,2.5,18500.0,1,At Risk Customer
CUST-012559,Yogyakarta,Female,Silver,27,69,46,21268300.0,462354.0,55,58,4,0.069,9.74,12845.0,0,High Value Customer
CUST-012560,Medan,Female,Bronze,43,310,1,2634600.0,2634600.0,1,4,1,0.25,11.25,14750.0,1,At Risk Customer
CUST-012561,Bandung,Female,Bronze,23,164,3,721100.0,240367.0,3,4,1,0.25,10.0,12000.0,1,At Risk Customer
CUST-012562,Bali,Male,Platinum,46,5,96,64978300.0,676857.0,140,112,5,0.0446,11.56,11330.0,3,Top Spender
CUST-012563,Bali,Female,Bronze,28,171,4,4709400.0,1177350.0,8,4,0,0.0,11.25,13250.0,2,Low Engagement Customer
CUST-012564,Jakarta,Female,Silver,21,68,4,1039400.0,259850.0,4,4,0,0.0,1.25,13250.0,2,Low Engagement Customer
CUST-012565,Medan,Male,Bronze,27,34,3,1996700.0,665567.0,5,4,1,0.25,7.5,15250.0,1,At Risk Customer
CUST-012566,Jakarta,Female,Bronze,32,117,2,802900.0,401450.0,3,4,2,0.5,11.25,17250.0,1,At Risk Customer
CUST-012567,Surabaya,Female,Gold,43,7,34,19606600.0,576665.0,45,40,2,0.05,11.62,11975.0,0,High Value Customer
CUST-012568,Palembang,Male,Silver,39,8,3,1590600.0,530200.0,3,4,1,0.25,3.75,13750.0,1,At Risk Customer
CUST-012569,Jakarta,Female,Bronze,32,273,2,622300.0,311150.0,3,4,2,0.5,12.5,9000.0,1,At Risk Customer
CUST-012570,Jakarta,Male,Silver,43,559,2,50300.0,25150.0,2,4,1,0.25,10.0,13500.0,1,At Risk Customer
CUST-012571,Depok,Unknown,Bronze,18,413,2,266400.0,133200.0,2,4,1,0.25,2.5,16000.0,1,At Risk Customer
CUST-012572,Palembang,Female,Bronze,34,87,8,3015600.0,376950.0,10,9,1,0.1111,7.78,10222.0,2,Low Engagement Customer
CUST-012573,Balikpapan,Male,Bronze,34,42,10,4519600.0,451960.0,16,13,1,0.0769,6.54,13000.0,2,Low Engagement Customer
CUST-012574,Makassar,Male,Platinum,34,4,70,32686000.0,466943.0,87,81,6,0.0741,11.79,12580.0,0,High Value Customer
CUST-012575,Malang,Female,Bronze,18,215,3,376000.0,125333.0,5,4,1,0.25,15.0,14000.0,1,At Risk Customer
CUST-012576,Semarang,Male,Silver,22,6,7,1139900.0,162843.0,7,9,1,0.1111,8.89,12000.0,2,Low Engagement Customer
CUST-012577,Bandung,Male,Gold,30,277,3,881900.0,293967.0,5,4,0,0.0,5.0,14750.0,2,Low Engagement Customer
CUST-012578,Semarang,Female,Bronze,42,106,3,1515600.0,505200.0,8,4,1,0.25,1.25,7500.0,1,At Risk Customer
CUST-012579,Tangerang,Female,Gold,49,110,4,1541800.0,385450.0,7,4,0,0.0,6.25,14750.0,2,Low Engagement Customer
CUST-012580,Bandung,Male,Bronze,26,1,17,4032000.0,237176.0,21,22,3,0.1364,5.23,13182.0,2,Low Engagement Customer
CUST-012581,Bandung,Female,Gold,20,15,11,4901000.0,445545.0,13,13,2,0.1538,11.54,13231.0,2,Low Engagement Customer
CUST-012582,Semarang,Male,Bronze,39,287,4,594500.0,148625.0,4,4,0,0.0,6.25,14750.0,2,Low Engagement Customer
CUST-012583,Medan,Female,Gold,55,577,4,786300.0,196575.0,5,4,0,0.0,10.0,14000.0,2,Low Engagement Customer
CUST-012584,Makassar,Female,Gold,41,10,4,499500.0,124875.0,4,4,0,0.0,7.5,17250.0,2,Low Engagement Customer
CUST-012585,Bogor,Male,Bronze,25,71,3,1856300.0,618767.0,3,4,1,0.25,7.5,11250.0,1,At Risk Customer
CUST-012586,Jakarta,Female,Bronze,57,513,3,634700.0,211567.0,3,4,0,0.0,10.0,14750.0,2,Low Engagement Customer
CUST-012587,Palembang,Male,Bronze,38,178,3,837300.0,279100.0,3,4,1,0.25,17.5,10500.0,1,At Risk Customer
CUST-012588,Bali,Female,Bronze,24,265,4,1419900.0,354975.0,5,4,0,0.0,1.25,11250.0,2,Low Engagement Customer
CUST-012589,Surabaya,Female,Bronze,49,6,4,1052800.0,263200.0,5,4,0,0.0,10.0,16000.0,2,Low Engagement Customer
CUST-012590,Jakarta,Female,Silver,24,27,8,2951500.0,368938.0,11,9,1,0.1111,3.33,12333.0,2,Low Engagement Customer
CUST-012591,Bandung,Female,Gold,26,528,3,615900.0,205300.0,3,4,0,0.0,11.25,18000.0,2,Low Engagement Customer
CUST-012592,Jakarta,Female,Gold,38,6,14,3830500.0,273607.0,18,18,1,0.0556,8.61,14667.0,2,Low Engagement Customer
CUST-012593,Makassar,Male,Platinum,31,21,15,4973100.0,331540.0,20,18,1,0.0556,10.28,11111.0,2,Low Engagement Customer
CUST-012594,Palembang,Male,Bronze,32,202,3,814700.0,271567.0,4,4,0,0.0,18.75,14000.0,2,Low Engagement Customer
CUST-012595,Bekasi,Male,Gold,32,24,21,10716900.0,510329.0,30,36,10,0.2778,10.42,11806.0,0,High Value Customer
CUST-012596,Jakarta,Male,Bronze,42,35,3,828400.0,276133.0,3,4,1,0.25,11.25,10250.0,1,At Risk Customer
CUST-012597,Bandung,Female,Platinum,18,1,44,22627000.0,514250.0,54,58,11,0.1897,9.66,12534.0,0,High Value Customer
CUST-012598,Tangerang,Male,Bronze,34,690,2,1341700.0,670850.0,5,4,1,0.25,8.75,14250.0,1,At Risk Customer
CUST-012599,Tangerang,Female,Platinum,29,5,76,47029100.0,618804.0,106,90,9,0.1,11.11,12256.0,0,High Value Customer
CUST-012600,Jakarta,Female,Bronze,25,60,2,6726900.0,3363450.0,6,4,1,0.25,6.25,14250.0,1,At Risk Customer
CUST-012601,Jakarta,Female,Silver,25,43,7,2959600.0,422800.0,10,9,1,0.1111,9.44,10333.0,2,Low Engagement Customer
CUST-012602,Tangerang,Male,Bronze,18,96,6,2193000.0,365500.0,7,9,1,0.1111,7.78,12111.0,2,Low Engagement Customer
CUST-012603,Jakarta,Male,Bronze,24,56,13,10036200.0,772015.0,16,18,3,0.1667,7.78,10056.0,2,Low Engagement Customer
CUST-012604,Makassar,Male,Silver,32,76,3,1105400.0,368467.0,3,4,1,0.25,7.5,13000.0,1,At Risk Customer
CUST-012605,Jakarta,Female,Silver,39,82,10,4617500.0,461750.0,18,13,3,0.2308,9.23,13385.0,1,At Risk Customer
CUST-012606,Surabaya,Male,Gold,30,400,4,1404900.0,351225.0,8,4,0,0.0,22.5,9750.0,2,Low Engagement Customer
CUST-012607,Jakarta,Female,Silver,19,116,4,943000.0,235750.0,7,4,0,0.0,6.25,12750.0,2,Low Engagement Customer
CUST-012608,Depok,Female,Silver,39,27,9,5198900.0,577656.0,9,9,0,0.0,11.11,12667.0,2,Low Engagement Customer
CUST-012609,Palembang,Female,Silver,43,31,3,2185800.0,728600.0,4,4,0,0.0,1.25,13250.0,2,Low Engagement Customer
CUST-012610,Jakarta,Female,Bronze,41,198,3,491500.0,163833.0,4,4,1,0.25,7.5,9750.0,1,At Risk Customer
CUST-012611,Jakarta,Male,Silver,23,542,3,1116900.0,372300.0,8,4,1,0.25,10.0,8250.0,1,At Risk Customer
CUST-012612,Medan,Male,Gold,24,874,2,2106700.0,1053350.0,2,4,1,0.25,11.25,6750.0,1,At Risk Customer
CUST-012613,Jakarta,Male,Silver,46,70,25,9113700.0,364548.0,29,31,3,0.0968,11.61,12226.0,2,Low Engagement Customer
CUST-012614,Jakarta,Male,Bronze,21,173,3,387500.0,129167.0,3,4,0,0.0,23.75,9750.0,2,Low Engagement Customer
CUST-012615,Surabaya,Female,Bronze,36,60,3,1001600.0,333867.0,7,4,1,0.25,16.25,14000.0,1,At Risk Customer
CUST-012616,Jakarta,Female,Bronze,18,449,2,254900.0,127450.0,2,4,1,0.25,7.5,7500.0,1,At Risk Customer
CUST-012617,Palembang,Male,Bronze,29,260,3,623200.0,207733.0,3,4,0,0.0,2.5,14500.0,2,Low Engagement Customer
CUST-012618,Yogyakarta,Male,Bronze,37,122,4,3516500.0,879125.0,4,4,0,0.0,0.0,14750.0,2,Low Engagement Customer
CUST-012619,Surabaya,Male,Silver,31,106,20,8981400.0,449070.0,34,27,4,0.1481,10.56,11667.0,2,Low Engagement Customer
CUST-012620,Surabaya,Female,Gold,36,2,13,11246800.0,865138.0,23,18,4,0.2222,9.17,14000.0,1,At Risk Customer
CUST-012621,Bandung,Female,Bronze,20,393,7,1687000.0,241000.0,14,9,2,0.2222,8.89,13667.0,1,At Risk Customer
CUST-012622,Jakarta,Female,Gold,24,15,26,11487700.0,441835.0,31,31,5,0.1613,10.97,12387.0,0,High Value Customer
CUST-012623,Malang,Female,Bronze,36,224,6,1402900.0,233817.0,6,9,2,0.2222,8.89,12333.0,1,At Risk Customer
CUST-012624,Surabaya,Male,Silver,38,32,11,4177000.0,379727.0,16,13,2,0.1538,10.0,14077.0,2,Low Engagement Customer
CUST-012625,Jakarta,Male,Silver,33,354,7,3189500.0,455643.0,7,9,0,0.0,13.33,11667.0,2,Low Engagement Customer
CUST-012626,Makassar,Male,Gold,40,54,4,490100.0,122525.0,5,4,0,0.0,17.5,16750.0,2,Low Engagement Customer
CUST-012627,Makassar,Male,Silver,18,12,3,820600.0,273533.0,5,4,1,0.25,18.75,11250.0,1,At Risk Customer
CUST-012628,Semarang,Female,Gold,27,55,20,8011400.0,400570.0,28,27,4,0.1481,11.3,13741.0,2,Low Engagement Customer
CUST-012629,Malang,Female,Gold,48,5,141,55247600.0,391827.0,179,171,20,0.117,10.7,12415.0,3,Top Spender
CUST-012630,Surabaya,Female,Bronze,43,426,4,977900.0,244475.0,4,4,0,0.0,8.75,9750.0,2,Low Engagement Customer
CUST-012631,Bandung,Female,Bronze,37,141,3,981000.0,327000.0,4,4,1,0.25,6.25,6750.0,1,At Risk Customer
CUST-012632,Surabaya,Male,Bronze,30,34,6,1810800.0,301800.0,7,9,1,0.1111,7.78,13333.0,2,Low Engagement Customer
CUST-012633,Semarang,Male,Bronze,41,772,3,1394100.0,464700.0,7,4,0,0.0,6.25,8000.0,2,Low Engagement Customer
CUST-012634,Semarang,Female,Bronze,35,68,4,849500.0,212375.0,6,4,0,0.0,15.0,9000.0,2,Low Engagement Customer
CUST-012635,Makassar,Female,Silver,18,121,17,5840200.0,343541.0,20,18,1,0.0556,7.78,13222.0,2,Low Engagement Customer
CUST-012636,Bandung,Male,Silver,40,220,3,2672400.0,890800.0,3,4,0,0.0,18.75,14750.0,2,Low Engagement Customer
CUST-012637,Bandung,Female,Gold,24,4,20,19608300.0,980415.0,29,27,3,0.1111,10.93,10111.0,0,High Value Customer
CUST-012638,Bekasi,Female,Bronze,38,34,4,3108500.0,777125.0,5,4,0,0.0,16.25,13250.0,2,Low Engagement Customer
CUST-012639,Semarang,Male,Bronze,18,131,4,2734400.0,683600.0,6,4,0,0.0,10.0,13250.0,2,Low Engagement Customer
CUST-012640,Depok,Female,Silver,46,167,4,1046800.0,261700.0,4,4,0,0.0,21.25,16750.0,2,Low Engagement Customer
CUST-012641,Surabaya,Male,Gold,29,9,4,1469500.0,367375.0,5,4,0,0.0,5.0,9750.0,2,Low Engagement Customer
CUST-012642,Bali,Female,Gold,22,41,65,22879400.0,351991.0,87,76,10,0.1316,9.34,11763.0,0,High Value Customer
CUST-012643,Jakarta,Female,Bronze,25,161,3,1571300.0,523767.0,5,4,1,0.25,3.75,17250.0,1,At Risk Customer
CUST-012644,Semarang,Unknown,Bronze,28,342,4,3120900.0,780225.0,6,4,0,0.0,16.25,14750.0,2,Low Engagement Customer
CUST-012645,Bekasi,Male,Bronze,31,21,4,3002900.0,750725.0,6,4,0,0.0,5.0,10500.0,2,Low Engagement Customer
CUST-012646,Yogyakarta,Male,Bronze,43,623,3,915100.0,305033.0,5,4,1,0.25,8.75,9750.0,1,At Risk Customer
CUST-012647,Surabaya,Male,Bronze,32,114,4,2603100.0,650775.0,5,4,0,0.0,7.5,11500.0,2,Low Engagement Customer
CUST-012648,Medan,Male,Bronze,18,51,3,1475200.0,491733.0,3,4,0,0.0,20.0,6000.0,2,Low Engagement Customer
CUST-012649,Jakarta,Female,Silver,20,460,3,1291000.0,430333.0,4,4,0,0.0,15.0,6750.0,2,Low Engagement Customer
CUST-012650,Tangerang,Female,Platinum,56,10,142,71029500.0,500208.0,201,171,19,0.1111,9.88,12889.0,3,Top Spender
CUST-012651,Jakarta,Female,Bronze,33,467,3,5921300.0,1973767.0,4,4,1,0.25,7.5,12000.0,1,At Risk Customer
CUST-012652,Bandung,Male,Bronze,40,100,4,762700.0,190675.0,7,4,0,0.0,15.0,12000.0,2,Low Engagement Customer
CUST-012653,Bogor,Female,Bronze,29,201,4,1848900.0,462225.0,6,4,0,0.0,10.0,13500.0,2,Low Engagement Customer
CUST-012654,Bali,Male,Silver,22,453,4,982900.0,245725.0,4,4,0,0.0,1.25,11250.0,2,Low Engagement Customer
CUST-012655,Surabaya,Male,Bronze,31,317,4,2161600.0,540400.0,4,4,0,0.0,5.0,11250.0,2,Low Engagement Customer
CUST-012656,Surabaya,Male,Bronze,33,97,3,5764500.0,1921500.0,4,4,0,0.0,6.25,11000.0,2,Low Engagement Customer
CUST-012657,Surabaya,Female,Bronze,27,69,3,4925100.0,1641700.0,4,4,1,0.25,0.0,12500.0,1,At Risk Customer
CUST-012658,Palembang,Male,Bronze,49,75,5,1479500.0,295900.0,8,9,4,0.4444,4.44,10333.0,1,At Risk Customer
CUST-012659,Depok,Female,Bronze,26,13,3,459700.0,153233.0,3,4,0,0.0,1.25,20500.0,2,Low Engagement Customer
CUST-012660,Jakarta,Female,Silver,22,98,7,1822800.0,260400.0,7,9,2,0.2222,17.22,13889.0,1,At Risk Customer
CUST-012661,Surabaya,Male,Platinum,39,3,37,10753600.0,290638.0,48,45,3,0.0667,7.78,13711.0,0,High Value Customer
CUST-012662,Surabaya,Female,Bronze,40,65,3,1097800.0,365933.0,3,4,1,0.25,11.25,11250.0,1,At Risk Customer
CUST-012663,Bandung,Female,Silver,32,485,3,756300.0,252100.0,3,4,0,0.0,16.25,8250.0,2,Low Engagement Customer
CUST-012664,Bali,Female,Silver,26,100,9,5187500.0,576389.0,12,9,0,0.0,10.0,11667.0,2,Low Engagement Customer
CUST-012665,Jakarta,Male,Bronze,18,28,3,831100.0,277033.0,3,4,1,0.25,5.0,13250.0,1,At Risk Customer
CUST-012666,Semarang,Male,Silver,42,283,4,2473700.0,618425.0,4,4,0,0.0,5.0,17250.0,2,Low Engagement Customer
CUST-012667,Yogyakarta,Female,Bronze,39,89,3,384500.0,128167.0,3,4,0,0.0,7.5,10750.0,2,Low Engagement Customer
CUST-012668,Depok,Female,Platinum,28,4,48,26683900.0,555915.0,61,63,11,0.1746,10.95,13984.0,0,High Value Customer
CUST-012669,Jakarta,Male,Bronze,32,305,2,461500.0,230750.0,4,4,2,0.5,16.25,16750.0,1,At Risk Customer
CUST-012670,Medan,Male,Silver,29,389,2,282200.0,141100.0,3,4,1,0.25,11.25,14500.0,1,At Risk Customer
CUST-012671,Bali,Male,Bronze,46,104,10,2425800.0,242580.0,12,13,3,0.2308,9.62,14769.0,1,At Risk Customer
CUST-012672,Unknown,Male,Bronze,22,443,3,438900.0,146300.0,5,4,0,0.0,12.5,11250.0,2,Low Engagement Customer
CUST-012673,Bogor,Female,Silver,26,279,3,387900.0,129300.0,4,4,1,0.25,12.5,11250.0,1,At Risk Customer
CUST-012674,Jakarta,Male,Bronze,25,209,4,786700.0,196675.0,5,4,0,0.0,8.75,14250.0,2,Low Engagement Customer
CUST-012675,Jakarta,Male,Bronze,34,60,3,2749800.0,916600.0,4,4,1,0.25,16.25,16000.0,1,At Risk Customer
CUST-012676,Bekasi,Female,Bronze,32,240,4,608200.0,152050.0,5,4,0,0.0,16.25,13500.0,2,Low Engagement Customer
CUST-012677,Bekasi,Male,Bronze,33,321,3,575000.0,191667.0,3,4,1,0.25,3.75,16250.0,1,At Risk Customer
CUST-012678,Jakarta,Female,Bronze,31,318,3,3579600.0,1193200.0,3,4,0,0.0,12.5,17250.0,2,Low Engagement Customer
CUST-012679,Jakarta,Female,Bronze,45,24,4,3818400.0,954600.0,5,4,0,0.0,13.75,11250.0,2,Low Engagement Customer
CUST-012680,Malang,Male,Platinum,27,272,3,442200.0,147400.0,3,4,0,0.0,6.25,9750.0,2,Low Engagement Customer
CUST-012681,Surabaya,Female,Bronze,42,13,4,506600.0,126650.0,4,4,0,0.0,2.5,9000.0,2,Low Engagement Customer
CUST-012682,Jakarta,Female,Silver,60,2,16,15926900.0,995431.0,19,18,2,0.1111,9.17,13611.0,2,Low Engagement Customer
CUST-012683,Surabaya,Male,Bronze,24,369,4,834500.0,208625.0,5,4,0,0.0,21.25,13250.0,2,Low Engagement Customer
CUST-012684,Depok,Male,Bronze,35,142,4,5712900.0,1428225.0,7,4,0,0.0,3.75,15250.0,2,Low Engagement Customer
CUST-012685,Bali,Female,Silver,30,36,16,10114700.0,632169.0,19,18,2,0.1111,6.67,16000.0,2,Low Engagement Customer
CUST-012686,Jakarta,Female,Bronze,50,76,10,6459700.0,645970.0,14,13,1,0.0769,10.0,8538.0,2,Low Engagement Customer
CUST-012687,Surabaya,Female,Bronze,29,111,3,165600.0,55200.0,3,4,1,0.25,18.75,6000.0,1,At Risk Customer
CUST-012688,Medan,Male,Bronze,34,301,7,3319300.0,474186.0,12,9,2,0.2222,15.56,10000.0,1,At Risk Customer
CUST-012689,Tangerang,Female,Gold,34,2,49,17051100.0,347982.0,65,58,5,0.0862,11.98,11862.0,0,High Value Customer
CUST-012690,Palembang,Male,Silver,31,53,2,652100.0,326050.0,2,4,2,0.5,5.0,15000.0,1,At Risk Customer
CUST-012691,Surabaya,Female,Silver,32,30,7,1534900.0,219271.0,8,9,2,0.2222,7.78,10444.0,1,At Risk Customer
CUST-012692,Jakarta,Female,Bronze,32,825,2,325200.0,162600.0,2,4,0,0.0,13.75,12000.0,2,Low Engagement Customer
CUST-012693,Surabaya,Female,Silver,36,54,25,7628900.0,305156.0,31,27,1,0.037,10.93,13000.0,2,Low Engagement Customer
CUST-012694,Jakarta,Female,Bronze,33,357,4,2203800.0,550950.0,4,4,0,0.0,13.75,10250.0,2,Low Engagement Customer
CUST-012695,Jakarta,Female,Bronze,26,46,11,2711600.0,246509.0,14,13,1,0.0769,8.85,12615.0,2,Low Engagement Customer
CUST-012696,Bogor,Female,Bronze,29,352,4,2340200.0,585050.0,4,4,0,0.0,16.25,11000.0,2,Low Engagement Customer
CUST-012697,Surabaya,Male,Silver,36,284,4,1882500.0,470625.0,4,4,0,0.0,5.0,14750.0,2,Low Engagement Customer
CUST-012698,Bekasi,Female,Bronze,36,363,3,2249000.0,749667.0,5,4,1,0.25,7.5,14750.0,1,At Risk Customer
CUST-012699,Medan,Female,Silver,43,131,3,792200.0,264067.0,4,4,0,0.0,10.0,16750.0,2,Low Engagement Customer
CUST-012700,Bogor,Male,Gold,48,2,12,10181600.0,848467.0,15,18,4,0.2222,12.22,11556.0,1,At Risk Customer
CUST-012701,Jakarta,Female,Silver,27,45,4,3498500.0,874625.0,5,4,0,0.0,17.5,12750.0,2,Low Engagement Customer
CUST-012702,Jakarta,Male,Gold,33,57,25,9021400.0,360856.0,29,31,2,0.0645,9.03,13000.0,2,Low Engagement Customer
CUST-012703,Jakarta,Female,Gold,30,308,2,323700.0,161850.0,2,4,2,0.5,7.5,6000.0,1,At Risk Customer
CUST-012704,Depok,Female,Platinum,22,95,8,2196200.0,274525.0,9,13,2,0.1538,14.23,13692.0,2,Low Engagement Customer
CUST-012705,Surabaya,Male,Silver,37,192,4,5309800.0,1327450.0,7,4,0,0.0,3.75,11750.0,2,Low Engagement Customer
CUST-012706,Yogyakarta,Female,Bronze,39,506,4,565500.0,141375.0,4,4,0,0.0,13.75,15250.0,2,Low Engagement Customer
CUST-012707,Semarang,Male,Bronze,22,209,3,1405500.0,468500.0,4,4,0,0.0,1.25,16750.0,2,Low Engagement Customer
CUST-012708,Unknown,Female,Silver,28,43,8,1184000.0,148000.0,10,9,0,0.0,11.67,12556.0,2,Low Engagement Customer
CUST-012709,Medan,Female,Gold,27,21,19,7273200.0,382800.0,27,22,2,0.0909,6.36,12136.0,2,Low Engagement Customer
CUST-012710,Surabaya,Male,Bronze,18,730,1,195300.0,195300.0,2,4,2,0.5,5.0,12000.0,1,At Risk Customer
CUST-012711,Jakarta,Male,Silver,31,11,13,12403700.0,954131.0,18,13,0,0.0,11.15,12462.0,2,Low Engagement Customer
CUST-012712,Medan,Male,Silver,21,393,4,1857800.0,464450.0,4,4,0,0.0,11.25,12000.0,2,Low Engagement Customer
CUST-012713,Jakarta,Female,Platinum,33,10,37,19312500.0,521959.0,50,45,4,0.0889,6.78,12689.0,0,High Value Customer
CUST-012714,Balikpapan,Female,Bronze,34,334,3,480200.0,160067.0,4,4,1,0.25,11.25,15500.0,1,At Risk Customer
CUST-012715,Bekasi,Male,Bronze,35,420,4,774500.0,193625.0,4,4,0,0.0,6.25,10500.0,2,Low Engagement Customer
CUST-012716,Semarang,Male,Platinum,35,4,171,79045300.0,462253.0,228,203,19,0.0936,11.01,12054.0,3,Top Spender
CUST-012717,Medan,Male,Bronze,45,47,15,7874900.0,524993.0,22,18,1,0.0556,6.39,9722.0,2,Low Engagement Customer
CUST-012718,Medan,Female,Bronze,24,297,3,754000.0,251333.0,4,4,1,0.25,10.0,5250.0,1,At Risk Customer
CUST-012719,Medan,Female,Silver,25,49,3,770400.0,256800.0,4,4,1,0.25,3.75,12500.0,1,At Risk Customer
CUST-012720,Tangerang,Male,Bronze,37,131,3,1003900.0,334633.0,5,4,0,0.0,11.25,13500.0,2,Low Engagement Customer
CUST-012721,Jakarta,Female,Platinum,30,20,109,61694100.0,566001.0,166,135,10,0.0741,9.07,12074.0,3,Top Spender
CUST-012722,Makassar,Male,Silver,42,83,19,5590300.0,294226.0,25,22,3,0.1364,12.73,11000.0,2,Low Engagement Customer
CUST-012723,Bekasi,Female,Bronze,37,130,3,877000.0,292333.0,4,4,1,0.25,10.0,19250.0,1,At Risk Customer
CUST-012724,Medan,Female,Bronze,49,353,4,1106800.0,276700.0,4,4,0,0.0,1.25,11500.0,2,Low Engagement Customer
CUST-012725,Jakarta,Female,Bronze,31,195,2,888300.0,444150.0,4,4,0,0.0,11.25,15250.0,2,Low Engagement Customer
CUST-012726,Surabaya,Female,Gold,18,4,21,8910800.0,424324.0,30,27,4,0.1481,10.0,10852.0,2,Low Engagement Customer
CUST-012727,Palembang,Female,Bronze,35,148,4,535500.0,133875.0,4,4,0,0.0,25.0,14500.0,2,Low Engagement Customer
CUST-012728,Bali,Female,Bronze,31,17,4,1818300.0,454575.0,6,4,0,0.0,6.25,11000.0,2,Low Engagement Customer
CUST-012729,Balikpapan,Female,Gold,36,363,6,5096400.0,849400.0,9,9,2,0.2222,12.78,10556.0,1,At Risk Customer
CUST-012730,Bekasi,Male,Gold,37,110,6,4679600.0,779933.0,8,9,2,0.2222,11.11,16667.0,1,At Risk Customer
CUST-012731,Malang,Male,Silver,27,134,3,766400.0,255467.0,5,4,0,0.0,7.5,11250.0,2,Low Engagement Customer
CUST-012732,Surabaya,Male,Platinum,22,42,24,9908100.0,412838.0,30,31,3,0.0968,10.32,11903.0,0,High Value Customer
CUST-012733,Jakarta,Female,Silver,30,308,4,848200.0,212050.0,4,4,0,0.0,3.75,14500.0,2,Low Engagement Customer
CUST-012734,Bandung,Male,Bronze,18,117,4,2887100.0,721775.0,4,4,0,0.0,7.5,11000.0,2,Low Engagement Customer
CUST-012735,Makassar,Male,Platinum,32,30,25,15825200.0,633008.0,33,31,2,0.0645,12.42,12161.0,0,High Value Customer
CUST-012736,Surabaya,Male,Bronze,31,844,2,1587100.0,793550.0,2,4,1,0.25,21.25,7500.0,1,At Risk Customer
CUST-012737,Jakarta,Male,Silver,39,57,4,2284400.0,571100.0,4,4,0,0.0,1.25,12000.0,2,Low Engagement Customer
CUST-012738,Medan,Female,Silver,18,318,7,4576100.0,653729.0,8,9,0,0.0,7.22,12556.0,2,Low Engagement Customer
CUST-012739,Jakarta,Female,Bronze,32,321,3,1693700.0,564567.0,4,4,1,0.25,3.75,12250.0,1,At Risk Customer
CUST-012740,Depok,Female,Bronze,31,50,7,2488900.0,355557.0,12,13,4,0.3077,10.77,12077.0,1,At Risk Customer
